DATAFLOW,LAST UPDATE,freq,animals,month,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CY,2005,57.58,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CY,2006,56.11,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CY,2007,55.92,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CY,2008,55.59,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CY,2009,54.10,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CY,2010,54.72,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CY,2011,56.92,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CY,2012,56.92,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CY,2013,57.08,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CY,2014,59.54,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CY,2015,58.86,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CY,2016,63.14,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CY,2017,67.03,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CY,2018,70.82,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CY,2019,73.97,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CY,2020,83.03,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CY,2021,84.61,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CZ,1987,3467.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CZ,1988,3481.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CZ,1989,3506.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CZ,1990,3360.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CZ,1991,2950.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CZ,1992,2512.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CZ,1993,2161.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CZ,1994,2030.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CZ,1995,1989.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CZ,1996,1866.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CZ,1997,1701.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CZ,1998,1657.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CZ,1999,1574.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CZ,2000,1582.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CZ,2001,1520.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CZ,2002,1462.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CZ,2003,1427.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CZ,2004,1367.60,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CZ,2005,1351.60,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CZ,2006,1389.60,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CZ,2007,1366.71,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CZ,2008,1357.80,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CZ,2009,1355.58,
